message,sentiment,is_sarcastic
"Planetarium mein seat mil gayi, ab neck ko adjust karna hai 😂",Positive,TRUE
Science centre mein interactive exhibits the.,Positive,FALSE
Har button dabane ka mann ho raha tha 😂,Positive,TRUE
Ek robot ne greeting ki.,Positive,FALSE
Robot ne hello bola aur main future mein officially enter ho gayi 😂🤖,Positive,TRUE
3D illusion room funny tha.,Positive,FALSE
Photos mein gravity ne resignation de diya 😂,Positive,TRUE
I saw a giant globe.,Positive,FALSE
Globe ke saamne geography ka confidence wapas aa gaya 😂,Positive,TRUE
Aquarium ka tunnel beautiful tha.,Positive,FALSE
Fish upar se dekh rahi thi jaise hum exhibit hain 😂🐟,Positive,TRUE
Jellyfish section was calming.,Positive,FALSE
Jellyfish ko dekh ke life thodi peaceful lagne lagi 🪼,Positive,FALSE
Shark tank kaafi impressive tha.,Positive,FALSE
Shark ke saamne selfie lene ka confidence nahi hua 😂,Negative,TRUE
Seahorses are tiny.,Neutral,FALSE
Seahorse dekh ke laga nature bhi cute designs banata hai 😂,Positive,TRUE
Aquarium lighting was beautiful.,Positive,FALSE
Lighting itni achhi thi ki selfie ka pressure aa gaya 😂,Positive,TRUE
Aaj ek farmers market dekha.,Positive,FALSE
Tomatoes bhi yahan celebrity treatment le rahe the 😂🍅,Positive,TRUE
Fresh vegetables kaafi colourful the.,Positive,FALSE
Sabzi dekh ke healthy life ka motivation aa gaya.,Positive,FALSE
Homemade jam ka stall tha.,Positive,FALSE
Jam sample liya aur ab full jar chahiye 😂,Positive,TRUE
Local honey kaafi fragrant tha.,Positive,FALSE
Honey stall pe bees ka PR team strong tha 😂🐝,Positive,TRUE
Fresh bread ki smell amazing thi.,Positive,FALSE
Bakery ke bahar khade hoke diet ka future questionable laga 😂,Negative,TRUE
Handmade soap ka stall bhi tha.,Positive,FALSE
Soap itna aesthetic tha ki use karne ka mann nahi karega 😂,Positive,TRUE
Someone was selling handmade candles.,Positive,FALSE
"Candle kharid li, ab room ka personality upgrade 😂🕯️",Positive,TRUE
Fresh flowers were everywhere.,Positive,FALSE
Flowers dekh ke camera khud pocket se bahar aa gaya 🌷,Positive,FALSE
Local cheese tasting thi.,Positive,FALSE
Cheese sample ne budget ka confidence tod diya 😂,Negative,TRUE
A small honeycomb display was there.,Positive,FALSE
Honeycomb dekh ke bees ki engineering appreciate karni padi 😂,Positive,TRUE
Handmade pottery kaafi pretty thi.,Positive,FALSE
Pottery dekhi aur shelf already full yaad aa gayi 😂,Neutral,TRUE
Local artists had small prints.,Positive,FALSE
Ek print pasand aaya but wall ne mana kar diya 😂,Negative,TRUE
Someone was playing live music.,Positive,FALSE
Market ka background music free mein mil gaya 🎶,Positive,TRUE
Fresh oranges ka stall tha.,Positive,FALSE
Orange seller ka bargaining confidence next level tha 😂🍊,Positive,TRUE
I bought some strawberries.,Positive,FALSE
Strawberries ghar pahunchne se pehle aadhi gayab 😂🍓,Negative,TRUE
Aaj public art installation dekhi.,Positive,FALSE
Installation samajh nahi aayi but photo achhi aa gayi 😂,Neutral,TRUE
Graffiti wall kaafi colourful thi.,Positive,FALSE
Wall ne pura area upgrade kar diya 🎨,Positive,FALSE
Someone painted a huge mural.,Positive,FALSE
Mural dekh ke ekdum city postcard wali feeling aayi.,Positive,FALSE
Street artist portraits bana raha tha.,Positive,FALSE
"Artist ne 10 minute mein portrait bana diya, main 10 din mein stick figure 😂",Negative,TRUE
Chalk art pavement pe bana tha.,Positive,FALSE
Baarish aayi toh artwork ka career khatam 😂,Negative,TRUE
Aaj ek sculpture garden dekha.,Positive,FALSE
Kuch sculptures samajh nahi aaye but vibe thi 😂,Neutral,TRUE
Public piano rakha tha.,Positive,FALSE
Kisi ne piano bajaya aur pura place cinematic ho gaya 🎹,Positive,FALSE
Ek kid piano pe random notes baja raha tha.,Neutral,FALSE
"Kid ko confidence 100 tha, notes 40 😂",Positive,TRUE
Outdoor cinema ka poster dekha.,Positive,FALSE
Open-air movie ka idea kaafi cool hai 🎬,Positive,FALSE
Movie screen park mein lagi thi.,Positive,FALSE
Mosquitoes bhi audience mein honge apparently 😂,Negative,TRUE
Aaj ek train museum dekha.,Positive,FALSE
Old trains dekh ke travel history interesting lagti hai 🚂,Positive,FALSE
Locomotive ka size expected se huge tha.,Positive,FALSE
Engine dekh ke laga train bhi gym jaati thi 😂,Positive,TRUE
Railway signals ka section bhi tha.,Neutral,FALSE
Signals dekh ke pata chala trains bhi traffic rules follow karti hain 😂,Positive,TRUE
Old railway uniforms were displayed.,Positive,FALSE
Uniforms dekh ke pura vintage movie vibe aa gaya.,Positive,FALSE
A model railway was running.,Positive,FALSE
Mini train ko dekh ke main unnecessarily excited ho gayi 😂🚂,Positive,TRUE
Airport museum ka concept interesting hai.,Positive,FALSE
Planes ko andar se dekhna surprisingly cool tha ✈️,Positive,FALSE
Cockpit controls looked complicated.,Neutral,FALSE
Itne buttons dekh ke bas pilot ko respect 😂,Positive,TRUE
I saw a vintage airplane propeller.,Positive,FALSE
Propeller dekh ke old aviation movies yaad aa gayi.,Positive,FALSE
Flight simulator bhi tha.,Positive,FALSE
Simulator mein crash karna bhi apparently educational hai 😂,Negative,TRUE
Space suit replica dekhi.,Positive,FALSE
Space suit pehen ke photo lene ka mann ho raha 😂🚀,Positive,TRUE
Aaj ek bookstore mein poetry section mila.,Positive,FALSE
Poetry section mein jaake wallet ka future dark lagne laga 😂📚,Negative,TRUE
Travel books ka collection huge tha.,Positive,FALSE
Travel books dekh ke passport activate karne ka mann hua 😂,Positive,TRUE
Cookbook section surprisingly big tha.,Positive,FALSE
Cookbook kharidne se cooking automatically nahi aati unfortunately 😂,Negative,TRUE
Graphic novels ka section bhi tha.,Positive,FALSE
Graphic novels ne reading ko visually easy bana diya 😂,Positive,TRUE
Used books ka shelf mila.,Positive,FALSE
Used books ke pages mein random old notes milte hain.,Positive,FALSE
Someone had underlined half the book.,Neutral,FALSE
Previous reader ne book ko personal project bana diya tha 😂,Neutral,TRUE
Bookstore mein reading corner tha.,Positive,FALSE
Reading corner se uthne ka mann hi nahi hua.,Positive,FALSE
Aaj ek author talk attend ki.,Positive,FALSE
Author ke questions mujhse zyada interesting the 😂,Positive,TRUE
Book signing bhi hui.,Positive,FALSE
"Signature mil gaya, ab book officially precious hai 📖",Positive,FALSE
Library mein foreign magazines mili.,Positive,FALSE
Magazines dekh ke duniya kitni connected hai feel hua.,Positive,FALSE
Newspaper archive section bhi tha.,Positive,FALSE
Purane headlines padh ke reality ka timeline confusing ho gaya 😂,Neutral,TRUE
I found a book from 1975.,Positive,FALSE
Book mujhse zyada experienced nikli 😂,Positive,TRUE
Old books smell different.,Positive,FALSE
Old book ki smell ka fan club hona chahiye 📚,Positive,TRUE
A poetry reading event was happening.,Positive,FALSE
"Poetry sunte sunte phone silent kar diya, rare moment 😂",Positive,TRUE
Someone recited a poem in three languages.,Positive,FALSE
Teen languages mein poetry sunke vocabulary ne resign kar diya 😂,Negative,TRUE
Aaj ek theatre rehearsal dekhi.,Positive,FALSE
"Actors repeat same scene itni baar, respect honestly 😂🎭",Positive,TRUE
Stage lights ka setup huge tha.,Positive,FALSE
Stage ke peeche ka setup dekh ke magic ka secret samajh aaya.,Positive,FALSE
Costume room kaafi interesting tha.,Positive,FALSE
Costume room mein normal clothes ka chance hi nahi 😂,Positive,TRUE
Someone was practicing a monologue.,Positive,FALSE
Monologue itna intense tha ki main chup chaap side ho gayi 😂,Positive,TRUE
Theatre seats surprisingly comfortable thi.,Positive,FALSE
"Seat comfortable thi, ab interval mein uthna problem 😂",Negative,TRUE
Aaj puppet theatre dekha.,Positive,FALSE
Puppets surprisingly expressive the 🪆,Positive,FALSE
Street performer was juggling.,Positive,FALSE
Juggling dekh ke mere multitasking claims expose ho gaye 😂,Negative,TRUE
Someone was doing magic tricks.,Positive,FALSE
"Trick samajh nahi aayi, trust issues start 😂",Neutral,TRUE
A mime artist was performing nearby.,Positive,FALSE
Mime ne bina bole pura scene explain kar diya 😂,Positive,TRUE
A small dance performance happened.,Positive,FALSE
Dance ke steps dekh ke legs ne refuse kar diya 😂,Negative,TRUE
Someone was playing violin outside.,Positive,FALSE
Violin ki sound street ko instantly classy bana rahi thi 🎻,Positive,FALSE
A drummer was performing.,Positive,FALSE
Drum ki awaaz ne bina invitation attention le li 😂🥁,Positive,TRUE
A jazz performance was happening.,Positive,FALSE
Jazz samajh kam aayi but vibe full thi 😂,Positive,TRUE
Someone was doing beatboxing.,Positive,FALSE
Beatboxing sunke speaker ki zarurat hi nahi lagi 😂,Positive,TRUE
A street magician gave me a card.,Positive,FALSE
Card trick ke baad mujhe apni eyesight pe doubt hua 😂,Negative,TRUE
I watched a short documentary at a film festival.,Positive,FALSE
Short film thi but emotions full length wale 😂,Positive,TRUE
The film had no dialogue.,Neutral,FALSE
Dialogue nahi tha phir bhi message samajh aa gaya.,Positive,FALSE
Someone recommended an indie movie.,Positive,FALSE
Indie movie start ki aur ending tak theories chalti rahi 😂,Positive,TRUE
The cinematography was beautiful.,Positive,FALSE
Camera angles dekh ke phone camera boring lagne laga 😂,Positive,TRUE
The movie had an unexpected ending.,Positive,FALSE
Ending ne mujhe mentally refund nahi diya 😂,Negative,TRUE
Aaj ek documentary on architecture dekhi.,Positive,FALSE
"Buildings bhi storytelling kar sakti hain, interesting laga.",Positive,FALSE
Brutalist buildings look unusual.,Neutral,FALSE
Concrete dekh ke bhi architecture aesthetic ho sakta hai apparently 😂,Positive,TRUE
Wooden houses look so cozy.,Positive,FALSE
Wooden house dekh ke snow wali life tempting lagti hai 🏠❄️,Positive,TRUE
Glass buildings look impressive at night.,Positive,FALSE
Glass building mein sunlight ka bill bhi impressive hoga 😂,Negative,TRUE
I saw a building covered in plants.,Positive,FALSE
Green building literally naam ko serious le rahi thi 🌿,Positive,TRUE
Aaj ek tiny house tour dekha.,Positive,FALSE
Tiny house mein space management NASA level tha 😂,Positive,TRUE
Floating houses look interesting.,Positive,FALSE
Paani pe ghar dekh ke rent ka concept easy lagne laga 😂,Positive,TRUE
I watched a video about underground homes.,Positive,FALSE
Underground house ka temperature advantage tempting hai.,Positive,FALSE
Treehouse hotels look fun.,Positive,FALSE
Treehouse mein Wi-Fi milta ho toh main ready 😂🌳,Positive,TRUE
Capsule hotels look tiny.,Neutral,FALSE
Capsule hotel mein luggage ka career difficult hoga 😂,Negative,TRUE
A floating hotel sounds wild.,Positive,FALSE
"Hotel paani pe hai, checkout ke baad swim bhi? 😂",Positive,TRUE
I saw a hotel inside an old building.,Positive,FALSE
Purani building ko hotel banana kaafi creative idea hai.,Positive,FALSE
Desert hotels look beautiful.,Positive,FALSE
Desert mein hotel aur main AC ka plug dhundungi 😂,Negative,TRUE
Ice hotels look unreal.,Positive,FALSE
Ice hotel cute hai but blanket ka pressure alag 😂❄️,Negative,TRUE
I saw a house with a rooftop garden.,Positive,FALSE
Rooftop garden dekh ke terrace ka potential samajh aaya 🌱,Positive,FALSE
Aaj a tiny library inside a cafe dekhi.,Positive,FALSE
"Cafe ke andar library, ab bahar jaane ka reason nahi 😂",Positive,TRUE
Someone had converted a bus into a home.,Positive,FALSE
Bus se ghar banana genuinely creative hai 🚌🏠,Positive,FALSE
I saw a converted railway carriage home.,Positive,FALSE
Train coach mein ghar? Childhood dream unlocked 😂🚆,Positive,TRUE
A houseboat was parked near the shore.,Positive,FALSE
Houseboat dekh ke rent bhi romantic lagne laga 😂,Positive,TRUE
I saw a windmill near a farm.,Positive,FALSE
Windmill ka view postcard jaisa tha 🌾,Positive,FALSE
A solar-powered house was open for visitors.,Positive,FALSE
Solar panels dekh ke roof ka career successful lag raha tha 😂☀️,Positive,TRUE
Smart homes are getting interesting.,Positive,FALSE
Smart home mein bas smart owner missing hai 😂,Neutral,TRUE
Voice-controlled lights seem convenient.,Positive,FALSE
Lights ko bolke on karna thoda royal lagta hai 😂💡,Positive,TRUE
Automatic curtains are fun.,Positive,FALSE
Curtains bhi ab orders follow kar rahe hain 😂,Positive,TRUE
Robot vacuum cleaned the floor.,Positive,FALSE
Robot vacuum ne corners ko strategically ignore kiya 😂,Negative,TRUE
I watched a smart refrigerator demo.,Positive,FALSE
Fridge bhi ab mujhse zyada organized hai 😂,Positive,TRUE
Automatic plant watering sounds useful.,Positive,FALSE
Plants ko bhi ab personal assistant mil gaya 🌱😂,Positive,TRUE
I saw a home composting setup.,Positive,FALSE
Kitchen waste ka proper system dekh ke satisfying laga.,Positive,FALSE
Someone had a vertical garden.,Positive,FALSE
Vertical garden mein plants bhi traffic rules follow karte lag rahe 😂🌿,Positive,TRUE
A rooftop beehive was interesting.,Positive,FALSE
Rooftop pe bees ka startup chal raha tha 😂🐝,Positive,TRUE
Aaj ek meteorological station dekha.,Positive,FALSE
"Weather measure karne ke liye itne instruments hote hain, wow 😂",Positive,TRUE
Rain gauge was surprisingly simple.,Positive,FALSE
Baarish ko measure karne ka bhi proper system hai.,Positive,FALSE
I saw a weather balloon launch.,Positive,FALSE
Balloon sky mein gaya aur mera attention bhi 😂🎈,Positive,TRUE
Wind speed was being measured nearby.,Neutral,FALSE
Hawa ko bhi statistics dene padte hain apparently 😂,Neutral,TRUE
The weather station had a radar display.,Positive,FALSE
Radar screen dekh ke weather suddenly serious lagne laga 😂,Positive,TRUE
I watched lightning from indoors.,Positive,FALSE
Lightning beautiful thi but distance maintain rakha 😂⚡,Positive,TRUE
Thunder was really loud today.,Negative,FALSE
Thunder ne bina notification ke announcement kar di 😂,Negative,TRUE
The rain started suddenly.,Neutral,FALSE
Rain ne bina appointment entry maar di 😂🌧️,Negative,TRUE
Weather app predicted sunshine.,Neutral,FALSE
Weather app aur sky ki meeting nahi hui thi 😂,Negative,TRUE
It started raining exactly when I left.,Negative,FALSE
Baarish ko meri timing personally pasand nahi 😂,Negative,TRUE
The forecast was actually correct today.,Positive,FALSE
Weather app ne aaj finally respect earn kar li 😂,Positive,TRUE
Humidity was surprisingly low.,Positive,FALSE
Aaj hawa ne thoda insaan banne ka decide kiya 😂,Positive,TRUE
The wind was very strong.,Negative,FALSE
Hawa aaj literally mujhe relocate karne pe lagi thi 😂,Negative,TRUE
It was cloudy all afternoon.,Neutral,FALSE
Sky ne aaj brightness reduce kar di 😂☁️,Neutral,TRUE
The air quality improved today.,Positive,FALSE
Aaj lungs ko thoda premium service mili 😂,Positive,TRUE
I checked the UV index.,Neutral,FALSE
Sunlight ka bhi ab rating system hai 😂☀️,Positive,TRUE
The temperature dropped at night.,Positive,FALSE
Raat ko weather finally cooperative ho gaya.,Positive,FALSE
I saw frost on the window.,Positive,FALSE
Window ne subah aesthetic filter laga rakha tha ❄️,Positive,TRUE
There was a light fog outside.,Positive,FALSE
Fog mein road full mystery movie lag rahi thi 😂,Positive,TRUE
The sky turned orange before rain.,Positive,FALSE
Sky ne rain se pehle warning banner laga diya 😂🌦️,Positive,TRUE
A rainbow appeared after the storm.,Positive,FALSE
Rain ke baad rainbow ne proper finale diya 🌈,Positive,FALSE
I saw two rainbows together.,Positive,FALSE
Double rainbow ne unnecessary flex kar diya 😂🌈,Positive,TRUE
The clouds cleared suddenly.,Positive,FALSE
Sky ne refresh button daba diya apparently 😂,Positive,TRUE
I watched a weather documentary.,Positive,FALSE
Weather ka science expected se zyada interesting nikla.,Positive,FALSE
Tornado footage looked terrifying.,Negative,FALSE
Tornado ko screen pe hi rehne do please 😂,Negative,TRUE
