message,actual_sarcasm,predicted_sarcasm,sarcasm_confidence,actual_sentiment
I watched a video about earthquakes.,False,True,0.9698,Neutral
Volcano documentaries are scary.,False,True,0.9988,Negative
Volcano ko screen pe hi dekhna safest lagta hai 😂🌋,True,False,0.8478,Positive
I learned how glaciers move.,False,True,0.972,Positive
Ocean currents are fascinating.,False,True,0.9984,Positive
Deep sea creatures look unreal.,False,True,0.9963,Neutral
Deep sea fish dekh ke sleep schedule disturb ho gaya 😂,True,False,0.8378,Negative
I saw a documentary on coral reefs.,False,True,0.9975,Positive
Coral reefs genuinely beautiful hain 🪸,False,True,0.9558,Positive
Plastic pollution footage was depressing.,False,True,0.9991,Negative
I watched a recycling experiment.,False,True,0.9811,Positive
Recycling ka process expected se zyada interesting tha.,False,True,0.6758,Positive
Composting sounds useful.,False,True,0.9078,Positive
Food waste ko bhi second chance mil raha hai 😂🌱,True,False,0.9195,Positive
I started separating dry waste.,False,True,0.9845,Positive
Astronomy club join karungi aur stars ko judge karungi 😂,True,False,0.913,Positive
I found a birdwatching group online.,False,True,0.9832,Positive
Someone identified a bird just by its call.,False,True,0.9918,Positive
I bought a small pair of binoculars.,False,True,0.9859,Positive
"Binoculars se neighbour nahi, birds dekhne hain 😂",True,False,0.9014,Positive
A butterfly identification app is pretty cool.,False,True,0.9991,Positive
Ab butterfly bhi naam ke saath milegi 😂🦋,True,False,0.9093,Positive
I saw a documentary about bees.,False,True,0.9946,Positive
Bees ka teamwork genuinely impressive hai 🐝,False,True,0.8983,Positive
I learned that ants have complex colonies.,False,True,0.9961,Positive
Ants ki management mujhse better lag rahi hai 😂,True,False,0.9086,Positive
Termites can build huge structures.,False,True,0.9841,Neutral
Tiny insects ne architecture bhi start kar diya 😂,True,False,0.9007,Positive
I saw a documentary about whales.,False,True,0.9983,Positive
Dolphins are surprisingly intelligent.,False,True,0.9983,Positive
I watched a video about octopuses.,False,True,0.9579,Positive
Sea turtles travel huge distances.,False,True,0.9803,Positive
I learned about migratory birds.,False,True,0.9259,Positive
Birds ko bhi long-distance travel ka experience hai 😂,True,False,0.6969,Positive
Some birds can mimic human sounds.,False,True,0.9993,Neutral
Bird ko voice note bhejna sikhana baaki hai 😂🐦,True,False,0.8491,Positive
I saw a fox in a wildlife documentary.,False,True,0.9984,Positive
I watched a documentary about wolves.,False,True,0.9889,Neutral
Elephants have strong social bonds.,False,True,0.9931,Positive
I learned that crows can recognize faces.,False,True,0.9924,Positive
Crow mujhe pehchan le toh main polite rahungi 😂,True,False,0.9922,Positive
Ravens are incredibly smart.,False,True,0.9967,Positive
Birds ka IQ dekh ke thoda insecurity ho raha 😂,True,False,0.8195,Negative
I saw a documentary on orangutans.,False,True,0.9975,Positive
Orangutan ka expression bilkul human jaisa tha 😭,False,True,0.9873,Positive
Koalas sleep for many hours.,False,True,0.968,Neutral
Koala ka lifestyle kaafi relatable hai 😂🐨,True,False,0.8548,Positive
Sloths move incredibly slowly.,False,True,0.997,Neutral
Sloth ne meri walking speed ko ambitious bana diya 😂,True,False,0.7686,Positive
Penguins actually recognize each other by voices.,False,True,0.9956,Positive
I watched a documentary about coral spawning.,False,True,0.9954,Positive
Ocean mein events bhi itne organized hote hain 😂🌊,True,False,0.7766,Positive
Nature documentaries are addictive.,False,True,0.9949,Positive
Ek documentary start karo aur suddenly teen ghante gayab 😂,True,False,0.9734,Negative
"Thrift store mein ek jacket mili, destiny bol rahi thi le lo 😂🧥",True,False,0.9733,Positive
Second-hand furniture can look really nice.,False,True,0.933,Positive
I found a vintage lamp.,False,True,0.9957,Positive
Antique clocks are fascinating.,False,True,0.9949,Positive
Clock chal rahi thi but time samajhna alag challenge 😂,True,False,0.9266,Neutral
I saw an old typewriter.,False,True,0.9949,Positive
Typewriter ki sound oddly satisfying hai ⌨️,False,True,0.9648,Positive
Someone was actually using a typewriter.,False,True,0.996,Neutral
Typewriter pe typo ka koi undo button nahi 😂,True,False,0.7739,Negative
I found an old vinyl record.,False,True,0.9815,Positive
Record started skipping halfway.,False,True,0.9877,Negative
Vinyl ne dramatic pause khud add kar diya 😂,True,False,0.9926,Negative
I saw a cassette collection.,False,True,0.9982,Positive
Someone still collects stamps.,False,True,0.9936,Positive
I found an old coin.,False,True,0.9926,Positive
Coin itna old hai ki history bhi confused hogi 😂🪙,True,False,0.7747,Positive
Coin collecting seems interesting.,False,True,0.9893,Positive
Har coin ke peeche story hoti hai apparently.,False,True,0.6865,Positive
I saw a miniature train collection.,False,True,0.9976,Positive
Collection dekh ke bas “ek aur chahiye” wali feeling aa gayi 😂,True,False,0.9697,Positive
Someone collects fridge magnets from cities.,False,True,0.9986,Positive
I want to collect postcards too.,False,True,0.862,Positive
I saw a wall full of concert tickets.,False,True,0.9957,Positive
I found an old movie ticket.,False,True,0.9479,Neutral
Ticket dekh ke yaad hi nahi raha movie kab dekhi thi 😂,True,False,0.9922,Neutral
Someone keeps receipts from trips.,False,True,0.9332,Neutral
Receipts bhi memories ban sakti hain apparently 😂,True,False,0.5309,Positive
I found a map with handwritten notes.,False,True,0.9812,Positive
Old menus are oddly interesting.,False,True,0.999,Positive
I found a restaurant menu from the 90s.,False,True,0.9713,Neutral
Someone framed an old newspaper.,False,True,0.9981,Neutral
Newspaper ko frame karna unexpectedly cool idea hai.,False,True,0.6443,Positive
I saw a vintage bicycle.,False,True,0.9946,Positive
Old cameras have so much character.,False,True,0.9982,Positive
I found a tiny music box.,False,True,0.9824,Positive
I learned a few Korean words today.,False,True,0.8872,Positive
Korean pronunciation ne confidence thoda hila diya 😂,True,False,0.9393,Negative
Spanish sounds so energetic.,False,True,0.9944,Positive
French pronunciation is difficult.,False,True,0.999,Negative
French mein letters bhi silent rehna pasand karte hain 😂,True,False,0.9565,Negative
Japanese writing looks beautiful.,False,True,0.9806,Positive
Hiragana dekh ke notebook khud serious lagne lagi 😂,True,False,0.9864,Positive
Arabic calligraphy is gorgeous.,False,True,0.9883,Positive
I learned one Italian phrase.,False,True,0.9929,Positive
German words can get really long.,False,True,0.9867,Neutral
German word dekh ke dictionary bhi thak gayi 😂,True,False,0.8776,Negative
I tried learning sign language basics.,False,True,0.9345,Positive
Sign language surprisingly expressive hai.,False,True,0.822,Positive
I learned the alphabet in sign language.,False,True,0.9494,Positive
Ab haath bhi vocabulary maintain karenge 😂,True,False,0.994,Positive
Braille is fascinating to learn about.,False,True,0.9927,Positive
"Touch se reading possible hai, genuinely amazing.",False,True,0.5863,Positive
I saw a multilingual sign today.,False,True,0.9957,Neutral
Ek board pe itni languages thi ki main hi confused 😂,True,False,0.5067,Negative
Language exchange groups seem useful.,False,True,0.9317,Positive
Accent ka tension sabko equally hota hai 😂,True,False,0.6499,Positive
I heard someone speaking five languages.,False,True,0.9224,Positive
Five languages sunke meri vocabulary ne surrender kar diya 😂,True,False,0.9103,Negative
I want to learn Portuguese.,False,True,0.872,Positive
Portuguese pronunciation interesting lagti hai.,False,True,0.9838,Positive
I started learning basic Arabic numbers.,False,True,0.9425,Positive
I learned how different countries greet people.,False,True,0.8097,Positive
Some cultures bow instead of shaking hands.,False,True,0.9982,Positive
I learned about tea ceremonies in Japan.,False,True,0.8893,Positive
Korean bowing etiquette is interesting.,False,True,0.9957,Positive
Etiquette yaad rakhne ke liye manual chahiye mujhe 😂,True,False,0.9575,Negative
I watched a video about Māori culture.,False,True,0.8799,Positive
I read about Scandinavian traditions.,False,True,0.9858,Positive
I learned about Mexican Day of the Dead traditions.,False,True,0.9415,Positive
I saw traditional Ethiopian clothing.,False,True,0.9889,Positive
I watched a documentary on Mongolian nomads.,False,True,0.9876,Positive
I learned about Icelandic naming traditions.,False,True,0.9492,Neutral
Names ke rules bhi country-wise kitne different hain 😂,True,False,0.8823,Neutral
I read about Japanese train etiquette.,False,True,0.9945,Positive
I learned about Swedish fika culture.,False,True,0.9699,Positive
Fika sunke mujhe culture immediately pasand aa gaya 😂,True,False,0.8695,Positive
I read about Turkish coffee fortune traditions.,False,True,0.9923,Positive
Coffee se future dekhna interesting concept hai 😂,True,False,0.9687,Positive
I learned about Finnish sauna culture.,False,True,0.9742,Positive
I watched a documentary on traditional Mexican music.,False,True,0.9685,Positive
Mariachi instruments ka sound instantly recognizable hai 🎺,False,True,0.9818,Positive
African drums have such powerful rhythms.,False,True,0.9966,Positive
Drum beat start hua aur feet automatically move karne lage 😂🥁,True,False,0.6251,Positive
Flamenco performances look intense.,False,True,0.9767,Positive
I heard traditional Irish music.,False,True,0.9355,Positive
Scottish bagpipes are impossible to ignore.,False,True,0.9992,Neutral
Bagpipes sunke neighbours bhi culture learn kar lenge 😂,True,False,0.9527,Negative
I watched a Brazilian carnival video.,False,True,0.993,Positive
Traditional Indonesian dance looks beautiful.,False,True,0.969,Positive
Costumes aur movements dono amazing the.,False,True,0.9314,Positive
I saw a Korean traditional fan dance.,False,True,0.9979,Positive
I watched a Chinese lion dance.,False,True,0.9944,Positive
I saw a traditional Indian puppet show abroad.,False,True,0.9878,Positive
Puppet show unexpectedly entertaining tha 😂,False,True,0.899,Positive
I read about Polynesian navigation.,False,True,0.999,Positive
Stars se navigation karna genuinely insane skill hai 🌌,False,True,0.7374,Positive
Ancient sailors had incredible knowledge.,False,True,0.9971,Positive
GPS ke bina itna travel karna mere liye impossible 😂,True,False,0.6756,Negative
I watched a documentary on Silk Road history.,False,True,0.974,Positive
Ancient trade routes connected so many cultures.,False,True,0.9561,Positive
Purane traders bhi networking mein expert the 😂,True,False,0.9372,Positive
I read about ancient libraries.,False,True,0.9965,Positive
The Library of Alexandria story is fascinating.,False,True,0.9985,Positive
I watched a documentary about ancient navigation.,False,True,0.9934,Positive
I read about old postal systems.,False,True,0.9946,Positive
"Letters travel karne mein weeks lagte the, imagine 😂✉️",True,False,0.8302,Negative
Ancient maps are surprisingly detailed.,False,True,0.9965,Positive
Map banane wale log patience ke champions the 😂🗺️,True,False,0.9224,Positive
I saw an old world map today.,False,True,0.9988,Positive
Wind suddenly changed direction.,False,True,0.9936,Neutral
Hawa bhi aaj apna opinion change kar rahi thi 😂,True,False,0.9843,Neutral
I heard a distant train horn at night.,False,True,0.996,Positive
Train horn ne raat ko full cinematic bana diya 🚆,True,False,0.9884,Positive
The street was unusually quiet.,False,True,0.9876,Positive
Itni shanti thi ki apne thoughts loud lagne lage 😂,True,False,0.992,Negative
A tiny cat was sleeping near the gate.,False,True,0.9991,Positive
"Cat ne mujhe dekha bhi nahi, celebrity behavior 😂🐈",True,False,0.9643,Positive
Someone left flowers near the bench.,False,True,0.999,Positive
I found a feather on the pavement.,False,True,0.9993,Neutral
Feather dekh ke bas nature documentary yaad aa gayi 😂,True,False,0.925,Positive
The park had a small pond.,False,True,0.999,Positive
Pond ke paas ducks full relaxed mode mein the 🦆,False,True,0.6987,Positive
One duck followed another everywhere.,False,True,0.9959,Positive
Ducks ki bhi group politics hoti hogi 😂🦆,True,False,0.9216,Positive
I saw tiny fish near the bridge.,False,True,0.9992,Positive
The fountain was turned off today.,False,True,0.9991,Neutral
Fountain ne bhi weekend off le liya apparently 😂,True,False,0.6186,Neutral
A streetlight was flickering.,False,True,0.9994,Negative
Streetlight bhi horror movie audition de rahi thi 😂,True,False,0.9787,Negative
The moon reflected perfectly in the water.,False,True,0.9993,Positive
Water mein moon ka reflection unreal lag raha tha 🌕,False,True,0.8645,Positive
I saw a tiny rainbow in the fountain mist.,False,True,0.9991,Positive
Mini rainbow ne full effort kiya 🌈,True,False,0.7401,Positive
Someone was flying a kite nearby.,False,True,0.9955,Positive
The wind was perfect for flying kites.,False,True,0.9991,Positive
Kite udaate udaate main hi run karne lagi 😂🪁,True,False,0.9045,Positive
I found a tiny snail after rain.,False,True,0.997,Positive
Snail ka speed dekh ke patience seekhna chahiye 😂🐌,True,False,0.5519,Positive
There were mushrooms near the tree.,False,True,0.9987,Neutral
Mushrooms dekh ke fantasy movie wali feeling aa gayi 🍄,True,False,0.7224,Positive
The grass was still wet from rain.,False,True,0.9946,Neutral
Grass pe walk kiya aur shoes ne complaint file kar di 😂,True,False,0.8416,Negative
I saw a spider making a web.,False,True,0.9991,Positive
Spider ka architecture genuinely impressive hai 🕷️,False,True,0.9826,Positive
The web was perfectly symmetrical.,False,True,0.9994,Positive
I saw ants carrying a huge leaf.,False,True,0.9983,Positive
Ants ne teamwork ka practical demo de diya 😂🐜,True,False,0.6689,Positive
